"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft","outliers"
"21483",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1375,NA,"R4","100 WEST 93RD   STREET                   ","5K          ",10025,1,0,1," -   "," -   ",1973,2,"R4"," 960,000 ","11/12/2015",960000,NA,NA,0
"21499",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1408,NA,"R4","100 WEST 93RD STREET                     ","11J         ",10025,1,0,1," -   "," -   ",1973,2,"R4"," 1,456,500 ","5/17/2016",1456500,NA,NA,0
"21501",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1410,NA,"R4","100 WEST 93RD STREET                     ","14J         ",10025,1,0,1," -   "," -   ",1973,2,"R4"," 1,460,000 ","3/24/2016",1460000,NA,NA,0
"21511",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1427,NA,"R4","100 WEST 93RD   STREET                   ","2J          ",10025,1,0,1," -   "," -   ",1973,2,"R4"," 47,575,000 ","6/23/2016",47575000,NA,NA,0
"21526",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1454,NA,"R4","100 WEST 93RD STREET                     ","30G         ",10025,1,0,1," -   "," -   ",1973,2,"R4"," 1,223,950 ","12/11/2015",1223950,NA,NA,0
"21546",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1517,NA,"R4","134 WEST 93RD   STREET                   ","3E          ",10025,1,0,1," -   "," -   ",1925,2,"R4"," 1,450,000 ","11/12/2015",1450000,NA,NA,0
"21548",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1223,1527,NA,"R4","134 WEST 93RD   STREET                   ","5D          ",10025,1,0,1," -   "," -   ",1925,2,"R4"," 1,180,000 ","6/9/2016",1180000,NA,NA,0
"21549",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1107,NA,"R4","169 WEST 95TH   STREET                   ","2D          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,216,808 ","2/1/2016",1216808,NA,NA,0
"21550",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1108,NA,"R4","175 WEST 95TH STREET                     ","3A          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 692,410 ","11/13/2015",692410,NA,NA,0
"21551",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1112,NA,"R4","169 WEST 95TH   STREET                   ","3E          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,451,006 ","2/23/2016",1451006,NA,NA,0
"21552",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1114,NA,"R4","175 WEST 95TH STREET                     ","3G          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,552,831 ","10/29/2015",1552831,NA,NA,0
"21553",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1115,NA,"R4","175 WEST 95TH STREET                     ","3H          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 631,315 ","10/22/2015",631315,NA,NA,0
"21554",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1120,NA,"R4","169 WEST 95TH   STREET                   ","4D          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 763,687 ","2/8/2016",763687,NA,NA,0
"21555",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1123,NA,"R4","169 WEST 95TH   STREET                   ","4G          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,374,637 ","11/9/2015",1374637,NA,NA,0
"21556",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1125,NA,"R4","175 WEST 95TH STREET                     ","4J          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 692,410 ","11/20/2015",692410,NA,NA,0
"21557",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1128,NA,"R4","175 WEST 95TH STREET                     ","5C          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,868,488 ","10/16/2015",1868488,NA,NA,0
"21558",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1133,NA,"R4","175 WEST 95TH STREET                     ","5HJ         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,420,458 ","12/14/2015",1420458,NA,NA,0
"21559",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1141,NA,"R4","175 WEST 95TH STREET                     ","6H          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 641,497 ","11/16/2015",641497,NA,NA,0
"21560",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1148,NA,"R4","175 WEST 95TH STREET                     ","7F          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,344,090 ","11/30/2015",1344090,NA,NA,0
"21561",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1149,NA,"R4","175 WEST 95TH STREET                     ","7G          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,293,177 ","10/26/2015",1293177,NA,NA,0
"21562",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1150,NA,"R4","175 WEST 95TH STREET                     ","7H          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 354,140 ","11/10/2015",354140,NA,NA,0
"21563",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1151,NA,"R4","169 WEST 95TH   STREET                   ","7J          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 432,186 ","4/8/2016",432186,NA,NA,0
"21564",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1153,NA,"R4","175 WEST 95TH STREET                     ","8B          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 655,243 ","11/10/2015",655243,NA,NA,0
"21565",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1162,NA,"R4","175 WEST 95TH STREET                     ","9B          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,201,535 ","11/6/2015",1201535,NA,NA,0
"21566",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1167,NA,"R4","175 WEST 95TH STREET                     ","9G          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,400,093 ","12/2/2015",1400093,NA,NA,0
"21567",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1169,NA,"R4","175 WEST 95TH STREET                     ","9J          ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 717,866 ","10/23/2015",717866,NA,NA,0
"21568",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1170,NA,"R4","169 WEST 95TH   STREET                   ","10A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 974,678 ","4/19/2016",974678,NA,NA,0
"21569",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1173,NA,"R4","175 WEST 95TH STREET                     ","10D         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 855,330 ","11/17/2015",855330,NA,NA,0
"21570",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1179,NA,"R4","175 WEST 95TH STREET                     ","11A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 799,326 ","11/3/2015",799326,NA,NA,0
"21571",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1180,NA,"R4","175 WEST 95TH STREET                     ","11B         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,272,812 ","11/5/2015",1272812,NA,NA,0
"21572",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1198,NA,"R4","175 WEST 95TH STREET                     ","14B         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,303,360 ","11/18/2015",1303360,NA,NA,0
"21573",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1199,NA,"R4","175 WEST 95TH STREET                     ","14C         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,980,496 ","11/24/2015",1980496,NA,NA,0
"21574",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1202,NA,"R4","175 WEST 95TH STREET                     ","14F         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,344,090 ","11/16/2015",1344090,NA,NA,0
"21575",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1203,NA,"R4","175 WEST 95TH STREET                     ","14G         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,250,920 ","10/30/2015",1250920,NA,NA,0
"21576",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1204,NA,"R4","175 WEST 95TH STREET                     ","14HJ        ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,522,283 ","12/1/2015",1522283,NA,NA,0
"21577",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1211,NA,"R4","175 WEST 95TH STREET                     ","15G         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,410,276 ","11/18/2015",1410276,NA,NA,0
"21578",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1212,NA,"R4","175 WEST 95TH STREET                     ","15H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 677,136 ","12/10/2015",677136,NA,NA,0
"21579",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1216,NA,"R4","169 WEST 95TH   STREET                   ","16C         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 2,000,861 ","1/8/2016",2000861,NA,NA,0
"21580",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1221,NA,"R4","175 WEST 95TH STREET                     ","16H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 682,227 ","12/3/2015",682227,NA,NA,0
"21581",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1223,NA,"R4","175 WEST 95TH STREET                     ","17A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 855,330 ","11/4/2015",855330,NA,NA,0
"21582",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1229,NA,"R4","175 WEST 95TH STREET                     ","17G         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,445,915 ","11/3/2015",1445915,NA,NA,0
"21583",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1230,NA,"R4","175 WEST 95TH STREET                     ","17H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 687,318 ","11/17/2015",687318,NA,NA,0
"21584",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1238,NA,"R4","175 WEST 95TH STREET                     ","18G         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,476,462 ","10/21/2015",1476462,NA,NA,0
"21585",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1239,NA,"R4","169 WEST 95TH   STREET                   ","18H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 692,410 ","12/28/2015",692410,NA,NA,0
"21586",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1240,NA,"R4","169 WEST 95TH   STREET                   ","18J         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 789,143 ","1/19/2016",789143,NA,NA,0
"21587",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1241,NA,"R4","169 WEST 95TH   STREET                   ","19A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 865,512 ","12/22/2015",865512,NA,NA,0
"21588",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1246,NA,"R4","175 WEST 95TH STREET                     ","19F         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,512,101 ","10/9/2015",1512101,NA,NA,0
"21589",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1249,NA,"R4","169 WEST 95TH   STREET                   ","19J         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 763,687 ","12/18/2015",763687,NA,NA,0
"21590",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1252,NA,"R4","175 WEST 95TH STREET                     ","20C         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 2,036,500 ","12/2/2015",2036500,NA,NA,0
"21591",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1253,NA,"R4","175 WEST 95TH STREET                     ","20D         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 926,607 ","11/4/2015",926607,NA,NA,0
"21592",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1256,NA,"R4","175 WEST 95TH STREET                     ","20G         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,486,645 ","12/3/2015",1486645,NA,NA,0
"21593",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1259,NA,"R4","175 WEST 95TH STREET                     ","21A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 865,512 ","10/16/2015",865512,NA,NA,0
"21594",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1261,NA,"R4","175 WEST 95TH STREET                     ","21C         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 2,056,865 ","11/20/2015",2056865,NA,NA,0
"21595",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1266,NA,"R4","175 WEST 95TH STREET                     ","21H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 707,683 ","12/10/2015",707683,NA,NA,0
"21596",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1267,NA,"R4","175 WEST 95TH STREET                     ","21J         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 773,870 ","10/22/2015",773870,NA,NA,0
"21597",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1268,NA,"R4","175 WEST 95TH STREET                     ","22A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 890,968 ","10/29/2015",890968,NA,NA,0
"21598",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1273,NA,"R4","169 WEST 95TH   STREET                   ","22F         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,617,492 ","1/7/2016",1617492,NA,NA,0
"21599",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1274,NA,"R4","169 WEST 95TH   STREET                   ","22G         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,514,467 ","1/7/2016",1514467,NA,NA,0
"21600",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1275,NA,"R4","175 WEST 95TH STREET                     ","22H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 728,048 ","12/8/2015",728048,NA,NA,0
"21601",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1280,NA,"R4","169 WEST 95TH   STREET                   ","23D         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,120,075 ","1/7/2016",1120075,NA,NA,0
"21602",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1282,NA,"R4","175 WEST 95TH STREET                     ","23F         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,613,926 ","11/5/2015",1613926,NA,NA,0
"21603",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1284,NA,"R4","175 WEST 95TH STREET                     ","23H         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 733,140 ","10/30/2015",733140,NA,NA,0
"21604",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1286,NA,"R4","175 WEST 95TH STREET                     ","24A         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 896,060 ","10/27/2015",896060,NA,NA,0
"21605",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1287,NA,"R4","175 WEST 95TH STREET                     ","24B         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,278,412 ","10/30/2015",1278412,NA,NA,0
"21606",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1289,NA,"R4","175 WEST 95TH STREET                     ","24D         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 967,337 ","11/6/2015",967337,NA,NA,0
"21607",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1290,NA,"R4","175 WEST 95TH STREET                     ","24E         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,476,462 ","11/2/2015",1476462,NA,NA,0
"21608",1,"UPPER WEST SIDE (79-96)  ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1226,1291,NA,"R4","175 WEST 95TH STREET                     ","24F         ",10025,1,0,1," -   "," -   ",1971,2,"R4"," 1,466,280 ","12/8/2015",1466280,NA,NA,0
